account_length,intertiol_plan,voice_mail_plan,number_vm_messages,total_day_min,total_day_calls,total_day_charge,total_eve_min,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,location_code_452,location_code_445,location_code_547,total_charge,total_calls,total_min,no_of_plans
135.0,0,0,0.0,151.7,82.0,25.79,119.0,105.0,10.12,180.0,100.0,8.1,10.5,6.0,2.84,0.0,0.0,1.0,0.0,46.849999999999994,293.0,461.2,0
152.0,0,0,0.0,197.1,126.0,33.51,130.1,76.0,11.06,78.1,100.0,3.51,7.4,4.0,2.0,3.0,0.0,1.0,0.0,50.08,306.0,412.7,0
94.0,0,0,0.0,118.7,90.0,20.18,205.1,57.0,17.43,172.2,100.0,7.75,10.4,6.0,2.81,3.0,1.0,0.0,0.0,48.17,253.0,506.4,0
83.0,0,0,0.0,221.4,103.0,37.64,231.8,103.0,19.7,122.5,100.0,5.51,9.8,5.0,2.65,3.0,0.0,1.0,0.0,65.5,311.0,585.5,0
116.0,0,1,35.0,200.4,104.0,34.07,272.8,89.0,23.19,214.5,100.0,9.65,8.3,4.0,2.24,1.0,0.0,1.0,0.0,69.15,297.0,696.0,1
43.0,0,0,0.0,230.2,147.0,39.13,186.7,121.0,15.87,128.4,100.0,5.78,9.2,3.0,2.48,0.0,1.0,0.0,0.0,63.260000000000005,371.0,554.5,0
137.0,0,1,50.0,186.5,94.0,31.71,178.0,106.0,15.13,215.6,100.0,9.7,12.1,4.0,3.27,2.0,0.0,0.0,1.0,59.81,304.0,592.2,1
151.0,0,0,0.0,170.2,89.0,28.93,187.5,83.0,15.94,119.5,100.0,5.38,4.3,3.0,1.16,0.0,0.0,1.0,0.0,51.41,275.0,481.5,0
151.0,1,0,0.0,218.0,59.0,39.06,119.4,94.0,8.72,273.2,100.0,12.11,12.4,0.0,3.35,0.0,0.0,1.0,0.0,63.24,253.0,623.0,1
84.0,0,0,0.0,276.0,120.0,46.6,191.2,96.0,18.19,155.8,100.0,7.06,10.4,3.0,2.81,0.0,0.0,1.0,0.0,74.66,319.0,633.4,0
146.0,0,0,0.0,158.3,78.0,23.38,182.1,128.0,14.9,136.8,100.0,6.74,7.9,3.0,2.13,7.0,1.0,0.0,0.0,47.150000000000006,309.0,485.1,0
62.0,0,1,33.0,198.4,87.0,29.69,196.0,136.0,16.09,287.7,100.0,12.9,11.1,2.0,3.0,2.0,0.0,0.0,1.0,61.68000000000001,325.0,693.2,1
144.0,0,0,0.0,47.6,118.0,9.47,68.1,91.0,7.55,180.0,100.0,7.79,8.2,6.0,2.21,4.0,1.0,0.0,0.0,27.020000000000003,315.0,303.9,0
105.0,1,1,28.0,152.1,94.0,25.54,118.1,108.0,9.1,177.7,100.0,7.55,14.7,4.0,3.97,0.0,0.0,0.0,1.0,46.16,306.0,462.6,2
89.0,0,0,0.0,332.3,107.0,54.47,174.1,111.0,14.03,147.9,100.0,7.33,7.5,2.0,2.03,1.0,0.0,1.0,0.0,77.86,320.0,661.8,0
55.0,1,0,0.0,191.9,91.0,32.62,256.1,110.0,21.77,203.7,101.0,9.17,14.3,6.0,3.86,1.0,0.0,1.0,0.0,67.41999999999999,308.0,666.0,1
84.0,0,0,0.0,159.0,80.0,27.03,167.9,128.0,14.27,167.6,101.0,7.54,12.3,5.0,3.32,1.0,0.0,1.0,0.0,52.16,314.0,506.8,0
113.0,0,0,0.0,187.6,97.0,31.89,208.2,118.0,17.7,158.9,101.0,7.15,8.7,6.0,2.35,2.0,0.0,1.0,0.0,59.09,322.0,563.4,0
105.0,0,1,31.0,109.6,108.0,18.63,249.3,119.0,21.19,321.2,101.0,14.45,8.3,4.0,2.24,4.0,0.0,1.0,0.0,56.50999999999999,332.0,688.4,1
63.0,0,1,32.0,30.9,113.0,5.25,187.0,113.0,15.9,230.8,101.0,10.39,8.6,7.0,2.32,1.0,0.0,1.0,0.0,33.86,334.0,457.29999999999995,1
71.0,0,0,0.0,277.5,104.0,47.18,131.8,121.0,11.2,126.9,101.0,5.71,8.2,2.0,2.21,1.0,0.0,1.0,0.0,66.3,328.0,544.4,0
124.0,0,0,0.0,131.8,82.0,22.41,284.3,119.0,24.17,305.5,101.0,13.75,11.3,2.0,3.05,1.0,0.0,1.0,0.0,63.379999999999995,304.0,732.9000000000001,0
48.0,0,0,0.0,171.9,98.0,29.22,159.0,127.0,13.52,139.5,101.0,6.28,7.6,3.0,2.05,2.0,0.0,1.0,0.0,51.07,329.0,478.0,0
160.0,0,0,0.0,234.9,136.0,39.93,270.8,134.0,23.02,219.3,101.0,9.87,13.9,2.0,3.75,1.0,0.0,1.0,0.0,76.57,373.0,738.9,0
114.0,0,1,31.0,222.8,98.0,37.88,180.5,105.0,15.34,151.3,101.0,6.81,13.0,4.0,3.51,0.0,0.0,1.0,0.0,63.540000000000006,308.0,567.6,1
106.0,0,1,31.0,197.4,125.0,33.56,123.4,110.0,10.49,115.6,101.0,5.2,12.3,4.0,3.32,3.0,0.0,1.0,0.0,52.57,340.0,448.70000000000005,1
105.0,0,0,0.0,232.6,96.0,39.54,253.4,117.0,21.54,154.0,101.0,6.93,10.5,9.0,2.84,1.0,1.0,0.0,0.0,70.85,323.0,650.5,0
110.0,0,0,0.0,74.5,117.0,12.67,200.8,98.0,17.07,192.2,101.0,8.65,9.8,7.0,2.65,3.0,1.0,0.0,0.0,41.04,323.0,477.3,0
129.0,0,0,0.0,198.4,91.0,33.73,264.7,106.0,22.5,111.4,101.0,5.01,9.2,2.0,2.48,2.0,0.0,1.0,0.0,63.72,300.0,583.7,0
131.0,0,0,0.0,263.4,123.0,44.78,151.9,74.0,12.91,218.5,101.0,9.83,10.7,2.0,2.89,2.0,0.0,0.0,1.0,70.41,300.0,644.5,0
159.0,0,1,19.0,184.1,78.0,31.3,194.5,71.0,16.53,225.6,101.0,10.15,16.9,3.0,4.56,0.0,0.0,1.0,0.0,62.540000000000006,253.0,621.1,1
151.0,0,0,0.0,178.7,116.0,30.38,292.1,138.0,24.83,265.9,101.0,11.97,9.8,4.0,2.65,0.0,1.0,0.0,0.0,69.83,359.0,746.5,0
50.0,0,1,35.0,192.6,97.0,32.74,135.2,101.0,11.49,216.2,101.0,9.73,7.9,2.0,2.13,2.0,0.0,1.0,0.0,56.09,301.0,551.9,1
30.0,0,0,0.0,54.0,68.0,9.18,179.3,96.0,15.24,247.2,101.0,11.12,10.2,8.0,2.75,1.0,1.0,0.0,0.0,38.29,273.0,490.7,0
86.0,0,1,39.0,261.2,122.0,44.4,214.2,101.0,18.21,154.9,101.0,6.97,12.7,5.0,3.43,2.0,0.0,0.0,1.0,73.00999999999999,329.0,643.0,1
70.0,0,0,0.0,148.4,110.0,25.23,267.1,90.0,22.7,151.5,101.0,6.82,8.9,4.0,2.4,0.0,1.0,0.0,0.0,57.150000000000006,305.0,575.9,0
68.0,0,1,34.0,160.0,72.0,27.2,184.5,119.0,15.68,208.3,101.0,9.37,6.1,10.0,1.65,1.0,0.0,1.0,0.0,53.9,302.0,558.9,1
66.0,0,0,0.0,201.3,95.0,34.22,152.8,66.0,12.99,233.2,101.0,10.49,7.5,4.0,2.03,1.0,0.0,0.0,1.0,59.73,266.0,594.8,0
182.0,0,0,0.0,279.5,118.0,47.52,203.2,113.0,17.27,174.2,101.0,7.84,10.7,4.0,2.89,2.0,0.0,1.0,0.0,75.52000000000001,336.0,667.5999999999999,0
77.0,1,1,44.0,103.2,117.0,17.54,236.3,86.0,20.09,203.5,101.0,9.16,11.9,2.0,3.21,0.0,1.0,0.0,0.0,50.0,306.0,554.9000000000001,2
167.0,1,0,0.0,219.1,100.0,37.25,242.9,90.0,20.65,168.9,101.0,7.6,10.1,4.0,2.73,2.0,1.0,0.0,0.0,68.22999999999999,295.0,641.0,1
68.0,0,0,0.0,219.6,97.0,37.33,141.1,144.0,11.99,205.7,101.0,9.26,10.8,4.0,2.92,2.0,1.0,0.0,0.0,61.5,346.0,577.2,0
70.0,0,0,0.0,213.4,86.0,36.28,204.7,77.0,17.4,256.6,101.0,11.55,5.7,4.0,1.54,1.0,0.0,1.0,0.0,66.77,268.0,680.4,0
105.0,0,1,27.0,141.2,96.0,24.0,167.7,94.0,14.25,274.4,101.0,12.35,11.4,2.0,3.08,1.0,0.0,1.0,0.0,53.68,293.0,594.6999999999999,1
111.0,0,0,0.0,197.1,117.0,33.51,227.8,128.0,19.36,214.0,101.0,9.63,9.3,11.0,2.51,0.0,0.0,0.0,1.0,65.00999999999999,357.0,648.2,0
60.0,0,0,0.0,180.3,67.0,30.65,208.0,68.0,17.68,181.2,101.0,8.15,12.8,6.0,3.46,2.0,0.0,1.0,0.0,59.94,242.0,582.3,0
74.0,0,0,0.0,230.9,93.0,39.25,223.0,78.0,18.96,157.8,101.0,7.1,9.7,2.0,2.62,3.0,0.0,1.0,0.0,67.93,274.0,621.4,0
111.0,0,0,0.0,132.6,125.0,22.54,221.1,67.0,18.79,127.9,101.0,5.76,12.7,2.0,3.43,4.0,0.0,1.0,0.0,50.519999999999996,295.0,494.29999999999995,0
84.0,0,1,41.0,153.9,102.0,26.16,140.7,117.0,11.96,217.7,101.0,9.8,12.8,5.0,3.46,1.0,1.0,0.0,0.0,51.38,325.0,525.1,1
37.0,0,0,0.0,233.7,114.0,39.73,207.9,109.0,17.67,212.7,101.0,9.57,12.0,2.0,3.24,2.0,0.0,1.0,0.0,70.21000000000001,326.0,666.3,0
112.0,0,1,23.0,286.6,79.0,48.72,315.3,102.0,26.8,193.9,101.0,8.73,10.3,6.0,2.78,1.0,0.0,1.0,0.0,87.03,288.0,806.1,1
97.0,0,0,0.0,256.4,125.0,43.59,273.9,100.0,23.28,222.7,101.0,10.02,11.1,1.0,3.0,1.0,1.0,0.0,0.0,79.89,327.0,764.0999999999999,0
102.0,0,0,0.0,114.8,125.0,19.52,81.9,126.0,6.96,304.3,101.0,13.69,12.0,4.0,3.24,0.0,0.0,1.0,0.0,43.41,356.0,513.0,0
112.0,0,0,0.0,206.2,122.0,35.05,164.5,94.0,13.98,140.3,101.0,6.31,12.6,7.0,3.4,3.0,0.0,0.0,1.0,58.739999999999995,324.0,523.5999999999999,0
92.0,1,0,0.0,255.8,125.0,43.49,142.7,111.0,12.13,181.2,101.0,8.15,11.7,3.0,3.16,0.0,0.0,1.0,0.0,66.93,340.0,591.4,1
87.0,0,0,0.0,136.3,97.0,23.17,172.2,108.0,14.64,137.5,101.0,6.19,7.1,5.0,1.92,0.0,0.0,1.0,0.0,45.92,311.0,453.09999999999997,0
128.0,1,1,32.0,223.5,81.0,38.0,188.8,74.0,16.05,154.9,101.0,6.97,9.4,2.0,2.54,2.0,0.0,0.0,1.0,63.56,258.0,576.6,2
57.0,0,0,0.0,149.3,100.0,25.38,200.2,110.0,17.02,231.7,101.0,10.43,11.9,3.0,3.21,2.0,0.0,0.0,1.0,56.04,314.0,593.0999999999999,0
130.0,0,1,12.0,141.9,92.0,24.12,228.9,102.0,19.46,195.1,101.0,8.78,8.7,5.0,2.35,0.0,0.0,1.0,0.0,54.71,300.0,574.6,1
128.0,0,1,32.0,222.9,136.0,37.89,262.0,80.0,22.27,191.4,101.0,8.61,10.8,4.0,2.92,0.0,0.0,0.0,1.0,71.69,321.0,687.1,1
68.0,0,0,0.0,158.8,119.0,27.0,211.8,105.0,18.0,198.1,101.0,8.91,10.3,3.0,2.78,1.0,0.0,1.0,0.0,56.69,328.0,579.0,0
56.0,0,1,29.0,37.7,115.0,6.41,144.1,111.0,12.25,226.6,101.0,10.2,4.9,3.0,1.32,1.0,0.0,1.0,0.0,30.18,330.0,413.3,1
81.0,0,1,33.0,161.6,117.0,27.47,123.0,90.0,10.46,261.3,101.0,11.76,12.2,5.0,3.29,1.0,0.0,1.0,0.0,52.980000000000004,313.0,558.1,1
54.0,0,0,0.0,116.8,119.0,19.86,123.1,123.0,10.46,217.5,101.0,9.79,12.0,2.0,3.24,1.0,0.0,1.0,0.0,43.35,345.0,469.40000000000003,0
123.0,0,0,0.0,172.2,92.0,29.27,162.6,76.0,13.82,250.3,101.0,11.26,8.7,4.0,2.35,1.0,0.0,1.0,0.0,56.7,273.0,593.8,0
139.0,0,0,0.0,192.8,104.0,32.78,234.4,96.0,19.92,203.2,101.0,9.14,13.0,3.0,3.51,3.0,0.0,1.0,0.0,65.35,304.0,643.4000000000001,0
76.0,0,0,0.0,263.4,148.0,44.78,230.3,69.0,19.58,170.6,101.0,7.68,11.4,5.0,3.08,1.0,0.0,1.0,0.0,75.12,323.0,675.7,0
60.0,0,0,0.0,185.3,150.0,28.48,201.9,91.0,16.76,245.2,101.0,11.17,13.5,6.0,3.65,1.0,1.0,0.0,0.0,60.06,348.0,645.9000000000001,0
75.0,0,0,0.0,309.6,104.0,54.48,161.8,81.0,14.43,283.1,101.0,12.83,5.7,3.0,1.54,2.0,0.0,1.0,0.0,83.28,289.0,760.2,0
109.0,0,1,27.0,168.9,82.0,29.37,214.2,89.0,17.8,183.3,101.0,8.88,12.3,4.0,3.32,1.0,0.0,1.0,0.0,59.370000000000005,276.0,578.7,1
62.0,1,0,0.0,161.7,94.0,29.15,197.5,76.0,17.79,131.6,101.0,5.47,13.9,6.0,3.75,0.0,0.0,1.0,0.0,56.16,277.0,504.7,1
93.0,1,0,0.0,138.4,77.0,21.34,211.7,108.0,19.67,168.7,101.0,7.01,11.1,1.0,3.0,1.0,0.0,0.0,1.0,51.019999999999996,287.0,529.9,1
126.0,0,1,30.0,160.4,91.0,25.08,142.4,98.0,13.87,166.8,101.0,6.92,12.8,3.0,3.46,4.0,0.0,1.0,0.0,49.33,293.0,482.4,1
182.0,0,0,0.0,296.5,119.0,49.52,199.2,118.0,18.27,184.2,101.0,7.84,10.7,5.0,2.89,2.0,0.0,1.0,0.0,78.52000000000001,343.0,690.5999999999999,0
81.0,0,1,28.0,153.9,139.0,30.54,194.7,99.0,17.21,178.0,101.0,8.69,9.2,5.0,2.48,4.0,0.0,1.0,0.0,58.92,344.0,535.8,1
64.0,1,0,0.0,340.8,61.0,57.73371771543138,258.5,77.0,21.21,263.4,101.0,12.39,13.3,8.0,3.59,1.0,0.0,1.0,0.0,94.92371771543138,247.0,876.0,1
154.0,1,0,0.0,134.9,65.0,24.8,202.2,144.0,17.7,181.9,101.0,8.14,14.4,11.0,3.89,0.0,0.0,1.0,0.0,54.53,321.0,533.4,1
150.0,0,0,0.0,162.9,107.0,30.41,171.1,104.0,14.37,162.6,101.0,6.69,13.8,3.0,3.73,4.0,0.0,0.0,1.0,55.2,315.0,510.4,0
78.0,0,0,0.0,225.1,67.0,38.27,199.2,127.0,16.93,175.5,102.0,7.9,14.6,2.0,3.94,0.0,1.0,0.0,0.0,67.04,298.0,614.4,0
76.0,0,1,22.0,160.1,107.0,27.22,168.7,136.0,14.34,23.2,102.0,1.04,9.5,4.0,2.57,3.0,0.0,1.0,0.0,45.17,349.0,361.5,1
16.0,0,0,0.0,209.5,89.0,35.62,172.8,85.0,14.69,94.1,102.0,4.23,8.8,4.0,2.38,1.0,1.0,0.0,0.0,56.92,280.0,485.2,0
95.0,0,0,0.0,69.4,79.0,11.8,190.8,109.0,16.22,219.9,102.0,9.9,8.9,5.0,2.4,0.0,0.0,1.0,0.0,40.32,295.0,489.0,0
98.0,0,0,0.0,227.1,116.0,38.61,120.5,103.0,10.24,117.0,102.0,5.27,4.7,4.0,1.27,5.0,0.0,1.0,0.0,55.39,325.0,469.29999999999995,0
75.0,0,1,19.0,210.3,90.0,35.75,241.8,87.0,20.55,215.7,102.0,9.71,13.1,3.0,3.54,4.0,0.0,1.0,0.0,69.55,282.0,680.9000000000001,1
22.0,0,1,23.0,182.1,94.0,30.96,164.6,59.0,13.99,128.8,102.0,5.8,12.7,4.0,3.43,3.0,0.0,0.0,1.0,54.18,259.0,488.20000000000005,1
107.0,0,0,0.0,204.5,108.0,34.77,162.4,110.0,13.8,155.0,102.0,6.98,13.4,1.0,3.62,3.0,0.0,1.0,0.0,59.17,321.0,535.3,0
101.0,0,0,0.0,126.0,96.0,21.42,144.3,80.0,12.27,302.8,102.0,13.63,7.6,3.0,2.05,1.0,0.0,1.0,0.0,49.370000000000005,281.0,580.7,0
101.0,1,0,0.0,171.5,99.0,29.16,160.0,103.0,13.6,212.4,102.0,9.56,5.0,2.0,1.35,1.0,0.0,0.0,1.0,53.67,306.0,548.9,1
73.0,0,0,0.0,254.8,85.0,43.32,143.4,80.0,12.19,153.9,102.0,6.93,15.0,7.0,4.05,2.0,0.0,1.0,0.0,66.49000000000001,274.0,567.1,0
79.0,0,1,34.0,103.7,100.0,17.63,236.3,78.0,20.09,256.6,102.0,11.55,14.8,4.0,4.0,2.0,0.0,1.0,0.0,53.269999999999996,284.0,611.4000000000001,1
132.0,0,1,36.0,226.2,103.0,38.45,181.6,125.0,15.44,258.8,102.0,11.65,10.5,5.0,2.84,3.0,0.0,0.0,1.0,68.38,335.0,677.0999999999999,1
116.0,0,0,0.0,146.4,123.0,24.89,176.6,113.0,15.01,212.6,102.0,9.57,7.8,5.0,2.11,1.0,1.0,0.0,0.0,51.58,343.0,543.4,0
119.0,0,0,0.0,109.2,96.0,18.56,153.1,80.0,13.01,240.0,102.0,10.8,9.8,5.0,2.65,2.0,0.0,1.0,0.0,45.019999999999996,283.0,512.1,0
128.0,1,1,18.0,222.1,89.0,37.76,160.6,109.0,13.65,218.8,102.0,9.85,13.6,2.0,3.67,0.0,1.0,0.0,0.0,64.93,302.0,615.1,2
173.0,0,1,21.0,232.4,96.0,39.51,211.9,118.0,18.01,273.0,102.0,12.29,5.0,5.0,1.35,3.0,0.0,0.0,1.0,71.16,321.0,722.3,1
166.0,0,0,0.0,220.7,106.0,37.52,177.8,118.0,15.11,206.1,102.0,9.27,12.4,9.0,3.3484242235109476,1.0,0.0,1.0,0.0,65.24842422351095,335.0,617.0,0
65.0,0,0,0.0,192.0,89.0,32.64,139.5,88.0,11.86,187.4,102.0,8.43,5.5,4.0,1.49,2.0,0.0,0.0,1.0,54.42,283.0,524.4,0
96.0,0,1,45.0,248.8,124.0,42.3,140.3,77.0,11.93,263.6,102.0,11.86,10.3,2.0,2.78,3.0,0.0,1.0,0.0,68.87,305.0,663.0,1
69.0,0,0,0.0,135.4,101.0,23.02,238.1,124.0,20.24,195.6,102.0,8.8,10.6,2.0,2.86,1.0,0.0,0.0,1.0,54.92,329.0,579.6999999999999,0
67.0,0,0,0.0,129.0,78.0,21.93,188.0,116.0,15.98,235.0,102.0,10.58,11.2,3.0,3.02,2.0,0.0,0.0,1.0,51.51,299.0,563.2,0
127.0,0,1,24.0,154.8,69.0,26.32,177.2,105.0,15.06,207.6,102.0,9.34,9.0,4.0,2.43,1.0,0.0,1.0,0.0,53.15,280.0,548.5999999999999,1
95.0,0,0,0.0,135.0,99.0,22.95,183.6,106.0,15.61,245.3,102.0,11.04,12.5,9.0,3.38,1.0,1.0,0.0,0.0,52.98,316.0,576.4,0
108.0,0,0,0.0,178.3,137.0,30.31,189.0,76.0,16.07,129.1,102.0,5.81,14.6,5.0,3.94,0.0,0.0,1.0,0.0,56.129999999999995,320.0,511.0,0
71.0,0,1,31.0,115.4,90.0,19.62,217.4,78.0,18.48,239.9,102.0,10.8,13.1,4.0,3.54,1.0,0.0,1.0,0.0,52.44,274.0,585.8,1
97.0,0,0,0.0,211.0,76.0,35.87,189.0,100.0,16.07,123.0,102.0,5.54,4.7,4.0,1.27,3.0,0.0,0.0,1.0,58.75,282.0,527.7,0
123.0,0,0,0.0,114.4,91.0,19.45,216.6,123.0,18.41,250.6,102.0,11.28,11.0,3.0,2.97,0.0,1.0,0.0,0.0,52.11,319.0,592.6,0
126.0,1,1,26.0,129.3,123.0,21.98,176.5,114.0,15.0,154.5,102.0,6.95,9.6,7.0,2.59,1.0,0.0,1.0,0.0,46.519999999999996,346.0,469.90000000000003,2
61.0,0,1,33.0,270.7,53.0,46.02,200.7,116.0,17.06,201.7,102.0,9.08,10.9,3.0,2.94,3.0,0.0,1.0,0.0,75.1,274.0,684.0,1
138.0,0,0,0.0,194.3,83.0,33.03,189.9,97.0,16.14,232.2,102.0,10.45,9.0,3.0,2.43,5.0,0.0,1.0,0.0,62.05,285.0,625.4000000000001,0
37.0,0,1,20.0,264.7,81.0,45.0,216.5,110.0,18.4,210.7,102.0,9.48,10.4,7.0,2.81,0.0,0.0,1.0,0.0,75.69,300.0,702.3,1
100.0,1,0,0.0,159.9,94.0,27.18,179.9,95.0,15.29,154.4,102.0,6.95,11.6,2.0,3.13,2.0,0.0,1.0,0.0,52.55,293.0,505.79999999999995,1
20.0,0,0,0.0,190.0,109.0,32.3,258.2,84.0,21.95,181.5,102.0,8.17,6.3,6.0,1.7,0.0,0.0,1.0,0.0,64.12,301.0,636.0,0
36.0,0,0,0.0,177.9,129.0,30.24,224.6,87.0,19.09,306.3,102.0,13.78,10.8,6.0,2.92,2.0,1.0,0.0,0.0,66.03,324.0,719.6,0
119.0,0,1,32.0,142.6,77.0,24.24,208.2,126.0,17.7,171.0,102.0,7.69,12.0,2.0,3.24,3.0,1.0,0.0,0.0,52.87,307.0,533.8,1
110.0,0,0,0.0,178.5,124.0,30.35,146.9,141.0,12.49,217.1,102.0,9.77,9.9,7.0,2.67,1.0,0.0,1.0,0.0,55.28,374.0,552.4,0
69.0,0,1,27.0,268.8,78.0,45.7,246.6,89.0,20.96,271.9,102.0,12.24,16.4,3.0,4.43,0.0,0.0,0.0,1.0,83.33000000000001,272.0,803.7,1
121.0,0,0,0.0,213.2,79.0,36.24,120.7,116.0,10.26,244.4,102.0,11.0,7.5,4.0,2.03,1.0,1.0,0.0,0.0,59.53,301.0,585.8,0
117.0,0,0,0.0,214.4,94.0,36.45,138.0,149.0,11.73,148.7,102.0,6.69,9.9,1.0,2.67,2.0,0.0,0.0,1.0,57.540000000000006,346.0,511.0,0
149.0,0,0,0.0,175.4,80.0,29.82,197.4,127.0,16.78,188.2,102.0,8.47,9.7,2.0,2.62,2.0,1.0,0.0,0.0,57.69,311.0,570.6999999999999,0
131.0,0,1,36.0,214.2,115.0,36.41,161.7,117.0,13.74,264.7,102.0,11.91,9.5,4.0,2.57,3.0,1.0,0.0,0.0,64.63,338.0,650.0999999999999,1
55.0,0,1,20.0,189.3,95.0,32.18,118.6,113.0,10.08,250.2,102.0,11.26,12.5,4.0,3.38,2.0,1.0,0.0,0.0,56.9,314.0,570.5999999999999,1
84.0,0,0,0.0,190.2,102.0,32.33,197.7,141.0,16.8,247.5,102.0,11.14,9.8,6.0,2.65,2.0,0.0,1.0,0.0,62.92,351.0,645.2,0
62.0,0,0,0.0,245.3,91.0,41.7,122.9,130.0,10.45,228.4,102.0,10.28,8.5,4.0,2.3,4.0,0.0,1.0,0.0,64.73,327.0,605.1,0
116.0,0,1,35.0,118.0,103.0,20.06,167.2,106.0,14.21,205.7,102.0,9.26,11.8,2.0,3.19,2.0,0.0,0.0,1.0,46.72,313.0,502.7,1
110.0,0,1,34.0,192.3,114.0,32.69,129.3,114.0,10.99,136.3,102.0,6.13,6.3,12.0,1.7,1.0,1.0,0.0,0.0,51.51,342.0,464.20000000000005,1
9.0,0,1,31.0,193.8,130.0,32.95,202.6,98.0,17.22,191.2,102.0,8.6,13.3,2.0,3.59,1.0,1.0,0.0,0.0,62.36,332.0,600.9000000000001,1
64.0,1,0,0.0,346.8,55.0,58.96,249.5,79.0,21.21,275.4,102.0,12.39,13.3,9.0,3.59,1.0,0.0,1.0,0.0,96.15,245.0,885.0,1
114.0,0,0,0.0,187.8,109.0,31.93,154.6,97.0,13.14,213.9,102.0,9.63,10.1,3.0,2.73,2.0,0.0,1.0,0.0,57.43,311.0,566.4000000000001,0
160.0,0,0,0.0,206.3,66.0,35.07,241.1,101.0,20.49,227.8,102.0,10.25,11.7,6.0,3.16,0.0,0.0,1.0,0.0,68.97,275.0,686.9000000000001,0
82.0,0,0,0.0,329.8,73.0,56.07,208.3,120.0,17.71,267.1,102.0,12.02,10.6,6.0,2.86,0.0,0.0,0.0,1.0,88.66,301.0,815.8000000000001,0
87.0,1,0,0.0,134.2,80.0,22.81,165.0,71.0,14.03,173.1,102.0,7.79,10.7,5.0,2.89,0.0,0.0,0.0,1.0,47.519999999999996,258.0,482.99999999999994,1
106.0,1,0,0.0,204.0,84.0,34.68,168.5,61.0,14.32,164.0,102.0,7.38,13.3,3.0,3.59,3.0,0.0,0.0,1.0,59.97,250.0,549.8,1
145.0,0,1,24.0,147.5,90.0,25.08,175.7,108.0,14.93,252.1,102.0,11.34,15.6,3.0,4.21,2.0,1.0,0.0,0.0,55.56,303.0,590.9,1
125.0,0,1,34.0,268.4,112.0,45.63,222.2,108.0,18.89,117.6,102.0,5.29,10.3,3.0,2.78,0.0,0.0,0.0,1.0,72.59,325.0,618.5,1
17.0,0,1,31.0,153.1,115.0,26.03,185.9,59.0,15.8,224.3,102.0,10.09,10.0,1.0,2.7,6.0,0.0,0.0,1.0,54.620000000000005,277.0,573.3000000000001,1
208.0,0,0,0.0,326.5,67.0,55.51,176.3,113.0,14.99,181.7,102.0,8.18,10.7,6.0,2.89,2.0,0.0,0.0,1.0,81.57,288.0,695.2,0
32.0,0,0,0.0,157.9,88.0,26.84,180.8,132.0,15.37,132.5,102.0,5.96,12.8,3.0,3.46,1.0,1.0,0.0,0.0,51.629999999999995,325.0,484.0,0
190.0,0,1,22.0,166.5,93.0,28.31,183.0,92.0,15.56,121.0,102.0,5.44,8.5,3.0,2.3,0.0,0.0,1.0,0.0,51.61,290.0,479.0,1
104.0,0,1,23.0,280.2,136.0,47.63,220.5,92.0,18.74,136.9,102.0,6.16,13.3,3.0,3.59,4.0,0.0,1.0,0.0,76.12,333.0,650.9000000000001,1
74.0,0,0,0.0,165.3,120.0,28.1,198.5,106.0,16.87,208.5,102.0,9.38,9.8,3.0,2.65,1.0,1.0,0.0,0.0,57.0,331.0,582.1,0
118.0,0,0,0.0,154.6,112.0,26.28,184.2,105.0,15.66,217.4,102.0,9.78,12.6,5.0,3.4,2.0,0.0,1.0,0.0,55.120000000000005,324.0,568.8,0
40.0,0,1,41.0,148.1,74.0,25.18,169.5,88.0,14.41,214.1,102.0,9.63,6.2,5.0,1.67,2.0,0.0,1.0,0.0,50.89,269.0,537.9,1
104.0,0,0,0.0,139.7,78.0,23.75,202.6,119.0,17.22,203.6,102.0,9.16,11.3,5.0,3.05,2.0,0.0,1.0,0.0,53.18,304.0,557.2,0
117.0,0,1,14.0,80.2,81.0,13.63,219.0,103.0,18.62,122.6,102.0,5.52,8.6,2.0,2.32,1.0,1.0,0.0,0.0,40.09,288.0,430.4,1
105.0,0,0,0.0,147.7,103.0,25.11,222.7,78.0,18.93,163.5,102.0,7.36,12.8,3.0,3.46,2.0,1.0,0.0,0.0,54.86,286.0,546.7,0
43.0,0,0,0.0,168.4,125.0,28.63,243.8,89.0,20.72,214.7,102.0,9.66,11.1,2.0,3.0,1.0,0.0,1.0,0.0,62.00999999999999,318.0,638.0,0
83.0,0,1,37.0,78.5,109.0,13.35,210.5,101.0,17.89,179.7,102.0,8.09,11.8,4.0,3.19,1.0,0.0,1.0,0.0,42.52,316.0,480.5,1
80.0,0,1,38.0,236.6,69.0,40.22,197.5,68.0,16.79,209.5,102.0,9.43,9.5,10.0,2.57,2.0,0.0,1.0,0.0,69.00999999999999,249.0,653.1,1
124.0,0,0,0.0,157.4,107.0,26.76,167.8,112.0,14.26,188.8,102.0,8.5,8.8,3.0,2.38,3.0,0.0,1.0,0.0,51.900000000000006,324.0,522.8000000000001,0
99.0,0,1,28.0,200.7,88.0,34.12,264.2,116.0,22.46,172.7,102.0,7.77,9.1,5.0,2.46,1.0,1.0,0.0,0.0,66.81,311.0,646.7,1
